battle,battleLabel,year,location,locationLabel,locationCoordinates,country,countryLabel
http://www.wikidata.org/entity/Q2890419,Battle of Yenangyaung,1942,http://www.wikidata.org/entity/Q1185041,Yenangyaung,,http://www.wikidata.org/entity/Q836,Myanmar
http://www.wikidata.org/entity/Q543075,Battle of Dutch Harbor,1942,http://www.wikidata.org/entity/Q79982,Unalaska,Point(-166.54222222 53.8875),http://www.wikidata.org/entity/Q30,United States of America
http://www.wikidata.org/entity/Q2889816,Battle of Rostov (1942),1942,http://www.wikidata.org/entity/Q908,Rostov-on-Don,,http://www.wikidata.org/entity/Q159,Russia
http://www.wikidata.org/entity/Q270517,Dieppe Raid,1942,http://www.wikidata.org/entity/Q183557,Dieppe,Point(1.083333333 49.933333333),http://www.wikidata.org/entity/Q142,France
http://www.wikidata.org/entity/Q3636226,Q3636226,1942,http://www.wikidata.org/entity/Q183557,Dieppe,,http://www.wikidata.org/entity/Q142,France
http://www.wikidata.org/entity/Q1414998,Battle of the Tenaru,1942,http://www.wikidata.org/entity/Q192767,Guadalcanal,Point(160.0668 -9.4222),http://www.wikidata.org/entity/Q685,Solomon Islands
http://www.wikidata.org/entity/Q4872084,Battle of Port Lyautey,1942,http://www.wikidata.org/entity/Q478207,Kenitra,Point(-6.6575 34.2642),http://www.wikidata.org/entity/Q1028,Morocco
http://www.wikidata.org/entity/Q275019,Battle of Smolensk,1943,http://www.wikidata.org/entity/Q2337,Smolensk,Point(32.05 54.7833),http://www.wikidata.org/entity/Q159,Russia
http://www.wikidata.org/entity/Q700960,Battle of Kiev (1943),1943,http://www.wikidata.org/entity/Q1899,Kyiv,Point(30.523333333 50.45),http://www.wikidata.org/entity/Q212,Ukraine
http://www.wikidata.org/entity/Q2597597,Battle of Krasny Bor,1943,http://www.wikidata.org/entity/Q4902,Krasny Bor,Point(30.66944444 59.67972222),http://www.wikidata.org/entity/Q159,Russia
http://www.wikidata.org/entity/Q372958,Battle of Medenine,1943,http://www.wikidata.org/entity/Q846653,Medenine,Point(10.3 33.6333),http://www.wikidata.org/entity/Q948,Tunisia
http://www.wikidata.org/entity/Q2363492,Battle of El Guettar,1943,http://www.wikidata.org/entity/Q2705113,"El Guettar, Tunisia",Point(8.948056 34.336667),http://www.wikidata.org/entity/Q948,Tunisia
http://www.wikidata.org/entity/Q12785932,Battle of Jelenov Žleb,1943,http://www.wikidata.org/entity/Q1850122,Jelenov Žleb,,http://www.wikidata.org/entity/Q215,Slovenia
http://www.wikidata.org/entity/Q60839682,Q60839682,1943,http://www.wikidata.org/entity/Q19933743,Golobar,,http://www.wikidata.org/entity/Q215,Slovenia
http://www.wikidata.org/entity/Q60524439,Battle of Porta,1943,http://www.wikidata.org/entity/Q2266175,Pyli,Point(21.616667 39.466667),http://www.wikidata.org/entity/Q41,Greece
http://www.wikidata.org/entity/Q541506,Battle of Prokhorovka,1943,http://www.wikidata.org/entity/Q258359,"Prokhorovka, Belgorod Oblast",Point(36.675 51.017),http://www.wikidata.org/entity/Q159,Russia
http://www.wikidata.org/entity/Q3108630,Operation Chestnut,1943,http://www.wikidata.org/entity/Q1460,Sicily,,http://www.wikidata.org/entity/Q38,Italy
http://www.wikidata.org/entity/Q4870389,Battle of Bairoko,1943,http://www.wikidata.org/entity/Q1044754,New Georgia,,http://www.wikidata.org/entity/Q685,Solomon Islands
http://www.wikidata.org/entity/Q6484626,Landing at Nadzab,1943,http://www.wikidata.org/entity/Q3334996,Nadzab,Point(146.7 -6.55),http://www.wikidata.org/entity/Q691,Papua New Guinea
http://www.wikidata.org/entity/Q1564029,Battle of Livno,1943,http://www.wikidata.org/entity/Q746073,Livno,Point(17.0667 43.8333),http://www.wikidata.org/entity/Q225,Bosnia and Herzegovina
http://www.wikidata.org/entity/Q712505,Battle of Changde,1943,http://www.wikidata.org/entity/Q416544,Changde,Point(111.683 29.0333),http://www.wikidata.org/entity/Q148,People's Republic of China
http://www.wikidata.org/entity/Q4859251,Battle of Romania,1944,http://www.wikidata.org/entity/Q218,Romania,Point(25.0 46.0),http://www.wikidata.org/entity/Q218,Romania
http://www.wikidata.org/entity/Q7885422,Battle for Narva (1944),1944,http://www.wikidata.org/entity/Q102158,Narva,Point(28.2 59.3833),http://www.wikidata.org/entity/Q191,Estonia
http://www.wikidata.org/entity/Q9172312,Action of 26 April 1944,1944,http://www.wikidata.org/entity/Q34640,English Channel,,http://www.wikidata.org/entity/Q142,France
http://www.wikidata.org/entity/Q9172312,Action of 26 April 1944,1944,http://www.wikidata.org/entity/Q34640,English Channel,,http://www.wikidata.org/entity/Q145,United Kingdom
http://www.wikidata.org/entity/Q653470,Battle of the Caucasus,1944,http://www.wikidata.org/entity/Q82308,Kuban River,,http://www.wikidata.org/entity/Q159,Russia
http://www.wikidata.org/entity/Q16331867,Q16331867,1944,http://www.wikidata.org/entity/Q3559045,Achladokampos,,http://www.wikidata.org/entity/Q41,Greece
http://www.wikidata.org/entity/Q7096986,Operation Diadem,1944,http://www.wikidata.org/entity/Q71562,Liri,,http://www.wikidata.org/entity/Q38,Italy
http://www.wikidata.org/entity/Q16470,Normandy landings,1944,http://www.wikidata.org/entity/Q15878,Normandy,Point(-0.566944444 49.333333333),http://www.wikidata.org/entity/Q142,France
http://www.wikidata.org/entity/Q16470,Normandy landings,1944,http://www.wikidata.org/entity/Q15878,Normandy,Point(-0.566944444 49.333333333),http://www.wikidata.org/entity/Q785,Jersey
http://www.wikidata.org/entity/Q16470,Normandy landings,1944,http://www.wikidata.org/entity/Q15878,Normandy,Point(-0.566944444 49.333333333),http://www.wikidata.org/entity/Q25230,Guernsey
http://www.wikidata.org/entity/Q4871715,Battle of Merville Gun Battery,1944,http://www.wikidata.org/entity/Q366398,Merville-Franceville-Plage,Point(-0.1964 49.27),http://www.wikidata.org/entity/Q142,France
http://www.wikidata.org/entity/Q714200,Battle of Le Mesnil-Patry,1944,http://www.wikidata.org/entity/Q875586,Le Mesnil-Patry,Point(-0.5436 49.1958),http://www.wikidata.org/entity/Q142,France
http://www.wikidata.org/entity/Q700710,Battle of Villers-Bocage,1944,http://www.wikidata.org/entity/Q840487,Villers-Bocage,Point(-0.656111111 49.080555555),http://www.wikidata.org/entity/Q142,France
http://www.wikidata.org/entity/Q4870503,Battle of Bloody Gulch,1944,http://www.wikidata.org/entity/Q579402,Méautis,Point(-1.280556 49.294444),http://www.wikidata.org/entity/Q142,France
http://www.wikidata.org/entity/Q20203039,Battle of Douvres Radar Station,1944,http://www.wikidata.org/entity/Q839501,Douvres-la-Délivrande,,http://www.wikidata.org/entity/Q142,France
http://www.wikidata.org/entity/Q88849674,battle of la Truyère,1944,http://www.wikidata.org/entity/Q3321968,Mont Mouchet,Point(3.372777777 44.975555555),http://www.wikidata.org/entity/Q142,France
http://www.wikidata.org/entity/Q2756240,Battle of Tienhaara,1944,http://www.wikidata.org/entity/Q209010,Karelian Isthmus,Point(28.68 60.7445),http://www.wikidata.org/entity/Q33,Finland
http://www.wikidata.org/entity/Q2756240,Battle of Tienhaara,1944,http://www.wikidata.org/entity/Q209010,Karelian Isthmus,Point(28.68 60.7445),http://www.wikidata.org/entity/Q159,Russia
http://www.wikidata.org/entity/Q87769103,Battle of Foret de Mont Castre,1944,http://www.wikidata.org/entity/Q49329291,Foret de Mont Castre,,http://www.wikidata.org/entity/Q142,France
http://www.wikidata.org/entity/Q12880416,Q12880416,1944,http://www.wikidata.org/entity/Q41,Greece,Point(21.705991 37.054952),http://www.wikidata.org/entity/Q41,Greece
http://www.wikidata.org/entity/Q2237217,Battle of Saint-Lô,1944,http://www.wikidata.org/entity/Q181704,Saint-Lô,,http://www.wikidata.org/entity/Q142,France
http://www.wikidata.org/entity/Q18572820,Q18572820,1944,http://www.wikidata.org/entity/Q478518,Kallithea,,http://www.wikidata.org/entity/Q41,Greece
http://www.wikidata.org/entity/Q549305,Battle of Pęcice,1944,http://www.wikidata.org/entity/Q5213494,Pęcice,Point(20.8485 52.157),http://www.wikidata.org/entity/Q36,Poland
http://www.wikidata.org/entity/Q24944708,Q24944708,1944,http://www.wikidata.org/entity/Q4937226,Boernerowo,,http://www.wikidata.org/entity/Q36,Poland
http://www.wikidata.org/entity/Q15991321,Q15991321,1944,http://www.wikidata.org/entity/Q12878799,Q12878799,,http://www.wikidata.org/entity/Q41,Greece
http://www.wikidata.org/entity/Q66050700,Liberation of Warsaw concentration camp,1944,http://www.wikidata.org/entity/Q270,Warsaw,Point(20.9928 52.2494),http://www.wikidata.org/entity/Q36,Poland
http://www.wikidata.org/entity/Q696900,Battle of Guam,1944,http://www.wikidata.org/entity/Q16635,Guam,Point(144.6509 13.3693),http://www.wikidata.org/entity/Q30,United States of America
http://www.wikidata.org/entity/Q604173,Battle of Port Cros,1944,http://www.wikidata.org/entity/Q1658544,Port-Cros,,http://www.wikidata.org/entity/Q142,France
http://www.wikidata.org/entity/Q2889388,Q2889388,1944,http://www.wikidata.org/entity/Q234270,Montélimar,,http://www.wikidata.org/entity/Q142,France
http://www.wikidata.org/entity/Q3237998,Q3237998,1944,http://www.wikidata.org/entity/Q33959,Nice,Point(7.271388888 43.695833333),http://www.wikidata.org/entity/Q142,France
http://www.wikidata.org/entity/Q63350866,Q63350866,1944,http://www.wikidata.org/entity/Q456,Lyon,,http://www.wikidata.org/entity/Q142,France
http://www.wikidata.org/entity/Q4872082,Battle of Porkuni,1944,http://www.wikidata.org/entity/Q1004865,Porkuni,Point(26.1603 59.1778),http://www.wikidata.org/entity/Q191,Estonia
http://www.wikidata.org/entity/Q2065459,Battle of Tehumardi,1944,http://www.wikidata.org/entity/Q3451173,Tehumardi,Point(22.25 58.1764),http://www.wikidata.org/entity/Q191,Estonia
http://www.wikidata.org/entity/Q4870811,Battle of Crucifix Hill,1944,http://www.wikidata.org/entity/Q1017,Aachen,Point(6.1394 50.7993),http://www.wikidata.org/entity/Q183,Germany
http://www.wikidata.org/entity/Q54963941,Battle of the Sibuyan Sea,1944,http://www.wikidata.org/entity/Q594834,Sibuyan Sea,Point(125.356 10.371),http://www.wikidata.org/entity/Q928,Philippines
http://www.wikidata.org/entity/Q2888205,Q2888205,1944,http://www.wikidata.org/entity/Q200575,Bruyères,Point(6.7211 48.2083),http://www.wikidata.org/entity/Q142,France
http://www.wikidata.org/entity/Q15896585,Battle of Kilkis,1944,http://www.wikidata.org/entity/Q214347,Kilkis,Point(22.866667 40.983333),http://www.wikidata.org/entity/Q41,Greece
http://www.wikidata.org/entity/Q151018,Battle of the Bulge,1944,http://www.wikidata.org/entity/Q151985,Ardennes,Point(6.13724 50.6243),http://www.wikidata.org/entity/Q31,Belgium
http://www.wikidata.org/entity/Q151018,Battle of the Bulge,1944,http://www.wikidata.org/entity/Q151985,Ardennes,Point(6.13724 50.6243),http://www.wikidata.org/entity/Q32,Luxembourg
http://www.wikidata.org/entity/Q151018,Battle of the Bulge,1944,http://www.wikidata.org/entity/Q151985,Ardennes,Point(6.13724 50.6243),http://www.wikidata.org/entity/Q142,France
http://www.wikidata.org/entity/Q79080907,Q79080907,1944,http://www.wikidata.org/entity/Q43266,Moravia,,http://www.wikidata.org/entity/Q213,Czech Republic
http://www.wikidata.org/entity/Q714298,Battle of St. Vith,1944,http://www.wikidata.org/entity/Q152748,Sankt Vith,Point(6.1267 50.2819),http://www.wikidata.org/entity/Q31,Belgium
http://www.wikidata.org/entity/Q316843,Battle of Bautzen,1945,http://www.wikidata.org/entity/Q14835,Bautzen,,http://www.wikidata.org/entity/Q183,Germany
http://www.wikidata.org/entity/Q835881,Operation Bodenplatte,1945,http://www.wikidata.org/entity/Q31,Belgium,,http://www.wikidata.org/entity/Q31,Belgium
http://www.wikidata.org/entity/Q2598930,Battle of Tarakan,1945,http://www.wikidata.org/entity/Q137796,Tarakan Island,Point(117.5667 3.35),http://www.wikidata.org/entity/Q252,Indonesia
http://www.wikidata.org/entity/Q696931,Battle of Manila,1945,http://www.wikidata.org/entity/Q1461,Manila,Point(120.96666667 14.58333333),http://www.wikidata.org/entity/Q928,Philippines
http://www.wikidata.org/entity/Q11223163,Q11223163,1945,http://www.wikidata.org/entity/Q321778,Hodonín,,http://www.wikidata.org/entity/Q213,Czech Republic
http://www.wikidata.org/entity/Q83886464,Battle of Trnovo,1945,http://www.wikidata.org/entity/Q2136969,"Trnovo, Nova Gorica",,http://www.wikidata.org/entity/Q215,Slovenia
http://www.wikidata.org/entity/Q2748375,Black Friday,1945,http://www.wikidata.org/entity/Q3355800,Førde Fjord,Point(5.65 61.46666667),http://www.wikidata.org/entity/Q20,Norway
http://www.wikidata.org/entity/Q15728772,Battle of the Ligurian Sea,1945,http://www.wikidata.org/entity/Q42820,Ligurian Sea,Point(9.0 43.5),http://www.wikidata.org/entity/Q38,Italy
http://www.wikidata.org/entity/Q15728772,Battle of the Ligurian Sea,1945,http://www.wikidata.org/entity/Q42820,Ligurian Sea,Point(9.0 43.5),http://www.wikidata.org/entity/Q142,France
http://www.wikidata.org/entity/Q15728772,Battle of the Ligurian Sea,1945,http://www.wikidata.org/entity/Q42820,Ligurian Sea,Point(9.0 43.5),http://www.wikidata.org/entity/Q235,Monaco
http://www.wikidata.org/entity/Q17989428,Battle of Bacsil Ridge,1945,http://www.wikidata.org/entity/Q40584,San Fernando,,http://www.wikidata.org/entity/Q928,Philippines
http://www.wikidata.org/entity/Q13423520,Battle of the Oder–Neisse,1945,http://www.wikidata.org/entity/Q160928,Oder–Neisse line,Point(14.426083 52.529806),http://www.wikidata.org/entity/Q36,Poland
http://www.wikidata.org/entity/Q13423520,Battle of the Oder–Neisse,1945,http://www.wikidata.org/entity/Q160928,Oder–Neisse line,Point(14.426083 52.529806),http://www.wikidata.org/entity/Q183,Germany
http://www.wikidata.org/entity/Q1966890,Q1966890,1945,http://www.wikidata.org/entity/Q1507955,Otterlo,,http://www.wikidata.org/entity/Q55,Netherlands
http://www.wikidata.org/entity/Q14303815,Battle for Castle Itter,1945,http://www.wikidata.org/entity/Q2968289,Itter Castle,Point(12.13953611 47.47050556),http://www.wikidata.org/entity/Q40,Austria
http://www.wikidata.org/entity/Q1497922,Battle of Kuryłówka,1945,http://www.wikidata.org/entity/Q3077810,Kuryłówka,Point(22.4647 50.2972),http://www.wikidata.org/entity/Q36,Poland
http://www.wikidata.org/entity/Q4271928,Battle of Balikpapan,1945,http://www.wikidata.org/entity/Q14492,Balikpapan,Point(116.849 -1.273),http://www.wikidata.org/entity/Q252,Indonesia
http://www.wikidata.org/entity/Q4872756,Battle of Wuhe,1945,http://www.wikidata.org/entity/Q40956,Anhui,,http://www.wikidata.org/entity/Q148,People's Republic of China
http://www.wikidata.org/entity/Q4872761,Battle of Xiangshuikou,1945,http://www.wikidata.org/entity/Q16963,Jiangsu,,http://www.wikidata.org/entity/Q148,People's Republic of China
http://www.wikidata.org/entity/Q4871246,Battle of Houmajia,1945,http://www.wikidata.org/entity/Q40956,Anhui,,http://www.wikidata.org/entity/Q148,People's Republic of China
http://www.wikidata.org/entity/Q26496,Battle of Surabaya,1945,http://www.wikidata.org/entity/Q11462,Surabaya,Point(115.24861111 -8.42305556),http://www.wikidata.org/entity/Q252,Indonesia
http://www.wikidata.org/entity/Q4818003,Attack on Hrubieszów,1946,http://www.wikidata.org/entity/Q924103,Hrubieszów,Point(23.8833 50.8167),http://www.wikidata.org/entity/Q36,Poland
http://www.wikidata.org/entity/Q962370,Battle of Hanoi,1947,http://www.wikidata.org/entity/Q1858,Hanoi,Point(105.85 21.033333333),http://www.wikidata.org/entity/Q881,Vietnam
http://www.wikidata.org/entity/Q15913566,Q15913566,1947,http://www.wikidata.org/entity/Q706544,Puli,,http://www.wikidata.org/entity/Q865,Taiwan
http://www.wikidata.org/entity/Q16924897,Battle of Yan'an,1947,http://www.wikidata.org/entity/Q515388,Yan'an,,http://www.wikidata.org/entity/Q148,People's Republic of China
http://www.wikidata.org/entity/Q4871899,Battle of Nirim,1948,http://www.wikidata.org/entity/Q257555,Nirim,Point(34.3382 31.239),http://www.wikidata.org/entity/Q801,Israel
http://www.wikidata.org/entity/Q2776646,Battle of Nitzanim,1948,http://www.wikidata.org/entity/Q2918816,Nitzanim,Point(34.6338 31.71659722),http://www.wikidata.org/entity/Q801,Israel
http://www.wikidata.org/entity/Q13137927,Q13137927,1948,http://www.wikidata.org/entity/Q504867,Staveren,,http://www.wikidata.org/entity/Q55,Netherlands
http://www.wikidata.org/entity/Q2889611,Battle of Phu Tong Hoa,1948,http://www.wikidata.org/entity/Q7189925,Phủ Thông,Point(105.883055555 22.283333333),http://www.wikidata.org/entity/Q881,Vietnam
http://www.wikidata.org/entity/Q3496729,Battle of Beersheba,1948,http://www.wikidata.org/entity/Q41843,Beersheba,Point(34.79361389 31.24392222),http://www.wikidata.org/entity/Q801,Israel
http://www.wikidata.org/entity/Q4871855,Battle of Nan'ao Island,1950,http://www.wikidata.org/entity/Q1374598,Nan'ao County,Point(117.1 23.42),http://www.wikidata.org/entity/Q148,People's Republic of China
http://www.wikidata.org/entity/Q4870898,Battle of Dongshan Island,1950,http://www.wikidata.org/entity/Q970541,Dongshan County,Point(117.4204 23.6995),http://www.wikidata.org/entity/Q148,People's Republic of China
http://www.wikidata.org/entity/Q18016068,First Battle of Seoul,1950,http://www.wikidata.org/entity/Q8684,Seoul,,http://www.wikidata.org/entity/Q884,South Korea
http://www.wikidata.org/entity/Q4870302,Battle of Andong,1950,http://www.wikidata.org/entity/Q42116,Andong,,http://www.wikidata.org/entity/Q884,South Korea
http://www.wikidata.org/entity/Q486367,Battle of Chumonchin Chan,1950,http://www.wikidata.org/entity/Q27092,Sea of Japan,,http://www.wikidata.org/entity/Q17,Japan
http://www.wikidata.org/entity/Q486367,Battle of Chumonchin Chan,1950,http://www.wikidata.org/entity/Q27092,Sea of Japan,,http://www.wikidata.org/entity/Q148,People's Republic of China
http://www.wikidata.org/entity/Q486367,Battle of Chumonchin Chan,1950,http://www.wikidata.org/entity/Q27092,Sea of Japan,,http://www.wikidata.org/entity/Q159,Russia
http://www.wikidata.org/entity/Q486367,Battle of Chumonchin Chan,1950,http://www.wikidata.org/entity/Q27092,Sea of Japan,,http://www.wikidata.org/entity/Q423,North Korea
http://www.wikidata.org/entity/Q486367,Battle of Chumonchin Chan,1950,http://www.wikidata.org/entity/Q27092,Sea of Japan,,http://www.wikidata.org/entity/Q884,South Korea
http://www.wikidata.org/entity/Q484494,Battle of Osan,1950,http://www.wikidata.org/entity/Q42129,Osan,Point(127.053 37.185),http://www.wikidata.org/entity/Q884,South Korea
http://www.wikidata.org/entity/Q493131,Battle of Pyongtaek,1950,http://www.wikidata.org/entity/Q42154,Pyeongtaek,Point(127.096 36.9933),http://www.wikidata.org/entity/Q884,South Korea
